@relation digTest5k

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute f128 numeric
@attribute f129 numeric
@attribute f130 numeric
@attribute f131 numeric
@attribute f132 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0,0,0,0,0.077441,0,0,0,0,0,0,0.000842,0.039562,0.09375,0.0375,0.04375,0,0,0,0,0.00625,0.226496,0,0,0,0,0.056397,0,0,0,0,0.076599,0.005892,0,0,0,0,0.0125,0.06875,0.05625,0.01875,0,0,0.223647,0,0,0.005051,0,0.013468,0,0,0,0.037879,0,0,0.11532,0,0.05,0.00625,0,0,0,0.0125,0.025,0.03125,0.135328,0,0,0.004209,0,0.000842,0,0,0,0.008418,0,0.124579,0,0,0.05625,0.0125,0,0,0.10625,0.04375,0.00625,0.00625,0.225071,0,0,0,0,0,0,0,0,0.022727,0,0,0.18266,0,0.125,0.01875,0,0,0,0,0.0125,0.00625,0.096866,0,0,0,0,0,0,0,0,0,0,0.228114,0,0,0,0,0,0,0.1125,0.03125,0,0,0.092593,9
0,0,0,0,0.015887,0,0,0,0,0,0,0,0.163283,0.029963,0.033708,0.011236,0,0,0,0,0,0.106638,0,0,0,0,0.052957,0,0.003089,0,0,0.083407,0,0,0.004854,0,0.011236,0.029963,0.022472,0.048689,0.007491,0,0,0.215452,0,0,0,0,0.0203,0,0,0.021624,0.01677,0,0,0,0.09797,0.022472,0.037453,0.003745,0,0.003745,0.029963,0.014981,0.018727,0.162133,0,0.000441,0.0203,0,0.054281,0,0.008385,0.018976,0,0.039276,0,0,0,0.037453,0.003745,0.003745,0.041199,0.05618,0.022472,0.037453,0.029963,0.22198,0,0,0,0.039718,0,0,0,0.120918,0,0,0,0.001765,0.020741,0.05618,0.026217,0.007491,0.018727,0.037453,0.026217,0.041199,0.003745,0.149075,0,0,0.10812,0,0,0,0,0.05075,0,0,0.036187,0,0,0.052434,0.033708,0.018727,0,0.048689,0.033708,0.037453,0,0.144723,8
0,0,0,0,0,0,0,0,0,0,0,0,0.238329,0.03125,0.023438,0,0,0,0,0,0,0.028846,0,0,0,0,0,0,0.085995,0,0,0.047912,0,0,0.039312,0.039062,0.046875,0.015625,0.007812,0.070312,0.070312,0,0,0.167308,0,0,0,0,0.002457,0,0.007371,0,0,0,0,0,0.099509,0.09375,0.054688,0.007812,0.015625,0.015625,0.015625,0,0,0.230769,0,0,0,0,0.023342,0,0.128993,0,0,0.040541,0,0,0,0,0,0.039062,0.046875,0.046875,0.007812,0,0,0.136538,0,0,0,0,0.078624,0,0,0,0,0,0.003686,0.030713,0.0086,0.109375,0.007812,0,0,0,0.007812,0.03125,0.039062,0.232692,0,0,0,0,0.065111,0,0,0,0,0,0.099509,0,0,0,0,0,0,0.0625,0.078125,0.015625,0,0.203846,6
0,0,0.01391,0,0.010819,0.010819,0,0,0.041731,0,0,0,0.034003,0.02994,0.041916,0.065868,0.005988,0.005988,0.017964,0.065868,0.005988,0.219873,0,0,0,0,0.001546,0,0,0,0,0.109737,0,0,0,0,0.005988,0.047904,0.035928,0.02994,0,0.005988,0.005988,0.219873,0,0,0.001546,0,0,0,0,0,0.250386,0,0,0,0,0.011976,0.005988,0,0,0,0.005988,0.005988,0.005988,0.027484,0,0,0.029366,0,0,0,0,0,0.114374,0.007728,0.004637,0,0,0.023952,0.011976,0,0.005988,0.053892,0.017964,0.035928,0.023952,0.158562,0.109737,0,0,0,0.015456,0,0,0,0.006182,0,0.01391,0.015456,0,0.035928,0.02994,0.05988,0.017964,0.017964,0.023952,0.053892,0.023952,0.219873,0.047913,0,0,0,0,0,0,0,0,0,0.160742,0,0,0.005988,0.02994,0.023952,0,0.005988,0.053892,0.035928,0,0.154334,3
0,0,0,0,0,0.003747,0.043897,0,0.008565,0,0,0,0.089936,0.021008,0.037815,0.046218,0.004202,0.021008,0.02521,0.029412,0.008403,0.22546,0,0,0,0,0,0,0.064775,0,0,0.001071,0.079764,0,0.027302,0,0.021008,0.054622,0.004202,0.008403,0.029412,0.054622,0,0.148773,0,0.003212,0.026767,0,0.001606,0,0.00803,0,0.093148,0,0,0.016595,0.002141,0.029412,0.021008,0.042017,0.008403,0,0.02521,0.058824,0.004202,0.210123,0,0,0.003212,0,0,0,0.035867,0,0.02409,0,0.11242,0,0,0.033613,0,0.004202,0.033613,0.046218,0,0,0.02521,0.141104,0.019807,0,0,0,0,0,0,0,0.110278,0,0.005889,0.039615,0,0.016807,0.016807,0.037815,0.016807,0,0.012605,0.042017,0.012605,0.141104,0.000535,0,0,0,0,0,0,0,0.031049,0,0.146681,0,0,0.029412,0.02521,0,0,0.046218,0.02521,0.016807,0.004202,0.133436,5
0,0,0,0,0.027379,0,0,0,0,0,0,0,0.160365,0.010204,0.091837,0.020408,0,0,0,0,0,0.105727,0,0,0,0,0.079531,0,0,0,0,0.075619,0,0,0.002608,0,0.010204,0.071429,0.071429,0.05102,0,0,0,0.182819,0,0,0,0,0.119948,0,0,0,0,0,0,0,0.035202,0.081633,0.040816,0,0,0,0,0,0,0.160793,0,0,0,0,0.19296,0,0,0,0,0.007823,0.002608,0,0,0,0,0,0.010204,0.102041,0.010204,0,0,0.105727,0,0,0,0,0.08605,0,0,0,0,0,0.002608,0.031291,0,0.071429,0.010204,0,0,0,0.010204,0.091837,0.05102,0.255507,0,0,0,0,0.067797,0,0,0,0,0,0.108214,0,0,0,0,0,0,0.030612,0.081633,0.081633,0,0.189427,0
0,0,0.003614,0,0,0.000602,0,0.012048,0.01988,0,0,0.095783,0.022289,0.011173,0.022346,0.067039,0.005587,0,0.01676,0.055866,0.01676,0.176842,0,0,0.023494,0,0,0,0,0,0.064458,0.007229,0.018072,0,0.004819,0.050279,0.03352,0.067039,0.022346,0.061453,0.039106,0.055866,0.005587,0.345263,0,0,0,0,0,0,0,0,0.036145,0,0,0.168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03494,0,0.113855,0,0,0.072626,0.039106,0,0,0.067039,0.044693,0,0,0.237895,0,0,0,0,0,0,0,0,0.016867,0,0,0.178916,0,0.089385,0.01676,0,0,0,0,0,0.011173,0.067368,0,0,0,0,0,0,0.00241,0,0,0,0.175904,0,0,0,0,0,0.005587,0.089385,0.01676,0.01676,0,0.172632,7
0,0,0.006524,0,0,0,0,0,0.014235,0,0,0,0.179122,0.021834,0.021834,0.0131,0,0,0.017467,0.0131,0,0.067823,0,0,0.046263,0,0.00949,0,0.008897,0,0.016607,0.034401,0,0,0.013049,0.039301,0.034934,0.039301,0.017467,0.056769,0.034934,0.034934,0.004367,0.257098,0,0,0,0,0,0,0,0,0.077106,0,0,0,0.135231,0.004367,0.021834,0.004367,0,0,0,0,0,0.0347,0,0,0,0,0,0,0.106762,0,0.034401,0.022539,0,0,0,0.017467,0.039301,0,0,0.026201,0.056769,0.008734,0,0.164038,0,0.018387,0,0,0.001779,0,0.033808,0.001779,0.000593,0,0.002966,0.004152,0.055753,0.021834,0.065502,0.048035,0.004367,0.017467,0.052402,0.069869,0.0131,0.31388,0,0.014235,0,0,0,0,0.117438,0,0,0.013642,0.030842,0,0,0,0.008734,0.069869,0.004367,0.008734,0.017467,0.069869,0,0.162461,2
0,0,0,0,0.004405,0,0,0,0.004405,0.022026,0,0.039648,0,0.117021,0.010638,0.021277,0.031915,0.031915,0,0,0.021277,0.253219,0,0,0,0,0,0,0,0,0,0.290749,0,0,0,0,0,0,0,0.095745,0,0,0,0.038627,0,0,0,0,0,0,0,0,0.022026,0,0,0.079295,0,0.106383,0.021277,0,0,0,0,0,0.031915,0.223176,0,0,0,0,0,0,0,0,0,0.229075,0,0,0,0,0,0,0.021277,0.138298,0,0,0,0.098712,0,0,0,0,0,0,0,0,0,0,0,0.220264,0,0.148936,0,0,0,0,0,0,0.021277,0.128755,0,0,0,0,0,0,0,0,0,0.048458,0.039648,0,0,0,0,0,0.021277,0.106383,0.031915,0.021277,0,0.257511,1
0,0.006329,0,0,0,0.057866,0,0,0.000904,0,0,0,0.090416,0.06422,0.018349,0.009174,0.009174,0.068807,0.013761,0,0.004587,0.172945,0.030741,0,0,0,0,0.090416,0.000904,0,0,0.018987,0.009042,0,0.005425,0.068807,0.009174,0.009174,0.022936,0.06422,0.009174,0,0.013761,0.172945,0,0.022604,0,0,0.001808,0.0217,0,0,0,0,0,0.090416,0.009946,0.041284,0.018349,0.022936,0.009174,0.022936,0.009174,0.045872,0.009174,0.190068,0.014467,0,0,0,0,0.036166,0.002712,0,0.005425,0,0.018987,0.031646,0,0.059633,0.004587,0.027523,0.004587,0.087156,0.004587,0.022936,0.009174,0.260274,0,0,0,0,0,0,0,0,0,0,0,0.270344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013562,0,0.044304,0.104882,0,0.09633,0.004587,0,0,0.087156,0.013761,0.009174,0.004587,0.203767,4
0,0,0,0,0.033079,0,0,0,0,0,0,0,0.128499,0.044776,0.067164,0.029851,0,0,0,0,0,0.159701,0,0,0,0,0.050891,0,0,0,0,0.019084,0.020356,0,0.003817,0,0.014925,0.044776,0.029851,0.08209,0.022388,0,0,0.238806,0,0,0,0,0.040712,0,0,0.006361,0,0,0,0.092875,0,0.067164,0,0,0,0,0.014925,0.037313,0.037313,0.185075,0,0,0,0,0,0,0.001272,0.002545,0,0,0.081425,0.008906,0,0.029851,0,0,0.007463,0.104478,0.022388,0.007463,0.014925,0.238806,0,0,0,0,0,0,0,0,0,0,0,0.330789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127226,0.052163,0,0.141791,0,0,0,0.141791,0,0.029851,0.007463,0.177612,9
0,0,0,0,0.030324,0,0,0,0,0,0,0,0.168849,0.051282,0.076923,0.00641,0,0,0,0,0,0.11213,0,0,0,0,0.048932,0,0.001378,0,0,0.085458,0,0,0,0,0,0.057692,0.038462,0.089744,0.00641,0,0,0.205912,0,0,0,0,0.057202,0,0,0,0.021365,0,0,0,0.082012,0.057692,0.051282,0,0,0,0,0.00641,0.025641,0.169215,0,0,0,0,0.06754,0,0.036527,0,0,0.039972,0,0,0,0,0,0.00641,0.057692,0.038462,0.038462,0,0,0.19368,0,0,0,0,0.129566,0,0,0,0,0,0,0.027567,0.008959,0.070513,0.019231,0,0,0,0,0.064103,0.051282,0.180428,0,0,0,0,0.132323,0,0,0,0,0,0.062026,0,0,0,0,0,0,0.064103,0.070513,0.051282,0,0.138634,8
0,0,0,0,0,0,0.010811,0,0.001802,0.109009,0,0,0.05045,0.048193,0.03012,0.012048,0.006024,0.066265,0.018072,0,0.006024,0.133446,0,0,0,0,0,0,0,0,0,0.256757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04955,0,0,0,0.081081,0.005405,0,0,0.014414,0,0,0.010811,0.096386,0.03012,0,0,0.078313,0.012048,0,0,0.153716,0,0,0,0,0.054955,0.013514,0,0,0,0.054955,0.001802,0,0,0.012048,0.024096,0.054217,0.03012,0.036145,0.012048,0,0,0.246622,0.010811,0.014414,0,0,0.006306,0.028829,0,0,0,0,0,0.079279,0,0.054217,0.012048,0.024096,0.054217,0.012048,0,0.036145,0.084337,0.224662,0,0,0,0,0.036937,0,0.000901,0,0,0,0.107207,0,0,0.012048,0,0,0.006024,0.018072,0.066265,0.042169,0.006024,0.241554,6
0,0,0.005487,0,0,0,0,0,0.105624,0,0,0,0.067215,0.017241,0.034483,0.063218,0,0,0.005747,0.068966,0,0.129741,0,0,0.002743,0,0.001372,0.001372,0.012346,0,0.005487,0.119342,0,0,0,0.005747,0.017241,0.022989,0.028736,0.034483,0.017241,0.017241,0.005747,0.181637,0,0,0.012346,0,0,0,0,0,0.155007,0,0,0,0.017833,0.017241,0.022989,0.017241,0,0,0.011494,0.034483,0.005747,0.11976,0,0,0.035665,0,0,0,0.001372,0,0.060357,0.019204,0,0,0,0.028736,0.005747,0.022989,0.022989,0.045977,0.011494,0.04023,0.011494,0.219561,0.074074,0,0,0,0,0,0,0,0.076818,0,0.00823,0.015089,0.005487,0.04023,0.017241,0.045977,0.022989,0.011494,0.011494,0.051724,0.017241,0.187625,0.010974,0,0,0,0,0,0,0,0.032922,0,0.153635,0,0,0.005747,0.04023,0.005747,0,0.011494,0.057471,0.022989,0,0.161677,3
0,0,0,0,0,0,0.019376,0,0.003229,0,0,0,0.148009,0.023364,0.03271,0.018692,0.009346,0.014019,0.028037,0.004673,0.009346,0.133987,0,0,0,0,0,0,0.063509,0,0,0.001076,0.076964,0,0.016685,0.004673,0.023364,0.056075,0.004673,0.004673,0.037383,0.051402,0,0.171569,0,0,0.03929,0,0,0,0.014532,0,0,0,0,0,0.080732,0.074766,0.023364,0.018692,0.009346,0.046729,0.023364,0.023364,0,0.243464,0,0,0.016685,0,0.002153,0,0.049516,0,0,0,0.101722,0,0,0.023364,0,0.014019,0.028037,0.042056,0,0.004673,0.023364,0.135621,0.001615,0,0.011302,0,0,0,0,0,0.085576,0,0.019376,0.000538,0.048439,0.023364,0.051402,0.03271,0.004673,0.004673,0.037383,0.051402,0.009346,0.207516,0,0,0.004306,0,0.001076,0,0,0,0.006459,0,0.187836,0,0,0.014019,0.023364,0,0,0.023364,0.042056,0.004673,0,0.107843,5
0,0.022164,0,0,0,0.013038,0,0,0,0.003911,0,0,0.130378,0.036145,0.03012,0.012048,0.006024,0.048193,0.018072,0,0,0.136564,0.045632,0,0,0,0,0.014342,0,0,0,0.134289,0,0,0,0.006024,0.006024,0.024096,0.048193,0.012048,0,0.006024,0.042169,0.121145,0,0.097784,0,0,0,0.015645,0,0,0,0,0,0,0.032595,0.036145,0.036145,0,0,0.036145,0.036145,0,0,0.176211,0.162973,0,0,0,0,0.015645,0,0,0,0.014342,0,0,0,0.054217,0,0,0.012048,0.060241,0,0,0.018072,0.123348,0,0.071708,0,0,0,0.009126,0,0,0,0,0,0.044329,0,0.042169,0,0.042169,0.024096,0.018072,0,0.054217,0.036145,0.246696,0.062581,0,0,0,0,0.009126,0,0,0,0,0.100391,0,0,0.006024,0.042169,0.03012,0,0.018072,0.054217,0.048193,0,0.196035,0
0,0,0,0,0,0,0,0.001138,0.018771,0,0,0.093857,0.036405,0.021622,0.010811,0.086486,0,0,0.005405,0.081081,0.005405,0.192385,0,0,0.015927,0,0.001138,0.001138,0,0,0.061433,0.003413,0.021047,0,0.008532,0.037838,0.054054,0.054054,0.021622,0.059459,0.054054,0.054054,0.005405,0.364729,0,0,0,0,0,0,0,0,0.03413,0,0,0.170648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042093,0,0.11149,0,0,0.07027,0.037838,0,0,0.07027,0.037838,0,0,0.220441,0,0,0,0,0,0,0,0,0.013652,0,0,0.180887,0,0.059459,0.021622,0,0,0,0,0,0.016216,0.072144,0,0,0,0,0,0,0,0,0,0,0.1843,0,0,0.016216,0,0,0,0.091892,0.016216,0.010811,0,0.150301,7
0,0,0.018746,0,0,0,0,0,0.038785,0,0,0,0.114415,0.013636,0.031818,0.036364,0,0.004545,0.013636,0.05,0,0.132075,0,0,0.006464,0,0.009696,0,0.017453,0,0.004525,0.104719,0,0,0.005171,0.018182,0.031818,0.036364,0.009091,0.040909,0.036364,0.018182,0.004545,0.21045,0,0,0,0,0,0,0.007111,0,0.112476,0,0,0,0.065934,0.022727,0.045455,0,0,0.013636,0.018182,0,0,0.101597,0,0,0,0,0,0,0.116354,0,0,0.098901,0,0,0,0.004545,0.004545,0,0,0.018182,0.027273,0.004545,0,0.059507,0,0.027796,0,0,0.008403,0,0.029089,0,0.005818,0,0,0.000646,0.034906,0.031818,0.059091,0.05,0.004545,0.013636,0.040909,0.086364,0.004545,0.309144,0,0.014867,0,0,0,0.003878,0.058824,0.001293,0,0.042017,0.051713,0,0,0,0.018182,0.068182,0.009091,0.009091,0.036364,0.059091,0.004545,0.187228,2
0,0,0,0,0,0,0,0,0,0.038462,0,0.041667,0.009615,0.090909,0.025974,0,0.064935,0.025974,0,0,0.025974,0.254545,0,0,0,0,0,0,0,0,0,0.246795,0,0,0,0,0,0,0.012987,0.051948,0,0,0,0.031818,0,0,0,0,0,0,0,0,0,0,0,0.11859,0,0.12987,0,0,0,0,0,0,0.025974,0.213636,0,0,0,0,0,0,0,0,0,0.179487,0,0,0,0,0,0,0.012987,0.142857,0,0,0,0.127273,0,0,0,0,0,0,0,0,0,0,0,0.269231,0,0.051948,0,0,0,0,0,0,0.025974,0.063636,0,0,0,0,0,0,0,0,0,0.070513,0.003205,0.022436,0,0.051948,0,0.012987,0.038961,0.116883,0.012987,0.025974,0.051948,0.309091,1
0,0,0,0,0,0.01548,0,0,0.095975,0.001548,0,0.047988,0.003096,0.011494,0.011494,0.068966,0.011494,0,0,0.074713,0.011494,0.147679,0,0,0,0,0,0,0.001548,0,0.032508,0.114551,0,0,0,0.005747,0.011494,0.04023,0.022989,0.022989,0.011494,0.022989,0.011494,0.168776,0,0,0.010836,0,0,0,0,0,0.075851,0,0,0.086687,0,0.022989,0.022989,0.04023,0,0,0.011494,0.045977,0,0.135021,0,0,0.017028,0,0,0,0.03096,0,0.013932,0.055728,0,0,0,0,0.011494,0.028736,0.022989,0.028736,0.011494,0.045977,0.017241,0.21097,0.0387,0,0,0,0,0,0,0,0.063467,0,0,0.143963,0,0.017241,0.011494,0.028736,0.017241,0.011494,0,0.028736,0.022989,0.103376,0.04644,0,0,0,0,0,0,0,0.06192,0.001548,0.040248,0,0,0.022989,0.022989,0.034483,0.005747,0.028736,0.034483,0.057471,0.005747,0.234177,3
0,0,0,0,0.037555,0,0,0,0,0,0,0,0.124017,0.047619,0.053571,0.029762,0,0,0,0,0,0.161491,0,0,0,0,0.037555,0,0.016594,0,0,0.089956,0,0,0.003493,0.005952,0.011905,0.017857,0.035714,0.077381,0.011905,0.005952,0,0.181366,0,0,0,0,0.076856,0,0,0.004367,0,0,0,0.034061,0.001747,0.089286,0.005952,0,0,0,0.011905,0.053571,0.017857,0.224845,0,0,0.024454,0,0.013974,0,0.000873,0.01048,0.006114,0.017467,0.009607,0.00524,0,0.047619,0.011905,0.011905,0.02381,0.089286,0.053571,0.005952,0.005952,0.265839,0,0,0,0,0,0,0,0,0,0,0,0.30131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004367,0,0.027074,0,0.089956,0.062882,0,0.107143,0.017857,0,0.005952,0.083333,0.041667,0.005952,0.011905,0.16646,9
0,0.003777,0,0,0,0.003777,0.00661,0,0,0.030217,0,0,0.131256,0.067708,0.015625,0.020833,0.005208,0.067708,0.015625,0,0,0.141873,0,0,0,0,0,0.009443,0,0,0,0.267233,0,0,0,0,0.005208,0.03125,0.010417,0,0,0,0,0.017906,0,0.022663,0,0,0.037771,0.009443,0,0,0,0,0,0,0.063267,0.109375,0.041667,0.005208,0,0.067708,0.020833,0,0,0.203857,0,0,0,0,0.116147,0.004721,0,0,0,0.014164,0,0,0,0.010417,0.015625,0.005208,0.020833,0.067708,0,0,0,0.224518,0,0,0,0,0.047214,0,0,0,0,0,0,0.035883,0.004721,0.083333,0.03125,0.010417,0.010417,0.036458,0.010417,0.052083,0.036458,0.269972,0,0,0,0,0.062323,0,0.001889,0,0,0,0.127479,0,0,0,0,0,0.005208,0.020833,0.057292,0.041667,0,0.141873,6
0,0,0,0,0.020339,0,0,0,0,0,0,0,0.172034,0.081633,0.047619,0.013605,0,0,0,0,0,0.125576,0,0,0,0,0.104237,0,0.000847,0,0,0.023729,0.004237,0,0.000847,0,0.006803,0.068027,0.027211,0.095238,0.020408,0,0,0.205069,0,0,0,0,0.055085,0,0,0,0.00339,0,0,0,0.089831,0.095238,0.040816,0,0,0,0,0,0.006803,0.185484,0,0.000847,0,0,0.085593,0,0.015254,0,0,0,0.035593,0,0,0,0.006803,0,0.013605,0.122449,0.013605,0,0,0.200461,0,0,0,0,0.123729,0,0,0,0,0,0.008475,0.033051,0.005085,0.088435,0.013605,0,0,0,0.020408,0.034014,0.047619,0.173963,0,0,0,0,0.055932,0,0,0,0,0,0.161864,0,0,0,0,0,0,0.040816,0.081633,0.013605,0,0.109447,8
0,0.00744,0,0,0,0.024802,0,0,0.001488,0,0,0,0.162698,0.030043,0.012876,0.012876,0.004292,0.038627,0.008584,0,0.004292,0.071429,0.000496,0,0,0,0,0.083829,0,0,0.000992,0.00744,0.00744,0,0.067956,0.064378,0.017167,0.008584,0.008584,0.072961,0.008584,0,0.004292,0.161905,0,0.032738,0,0,0,0.03125,0,0.012401,0,0,0,0,0.048611,0.04721,0.042918,0.030043,0.021459,0.030043,0.038627,0.042918,0.012876,0.3,0,0,0,0,0,0.096726,0,0,0,0,0.036706,0,0,0.055794,0.021459,0.034335,0,0.072961,0.021459,0.017167,0,0.273016,0,0,0,0,0,0,0,0.008433,0,0,0,0.208829,0,0,0,0,0,0,0,0.008584,0.004292,0.004762,0,0,0.000992,0,0,0,0.004464,0.001488,0.006944,0,0.075397,0.070437,0,0.072961,0.008584,0,0.004292,0.060086,0.021459,0.021459,0.012876,0.188889,4
0,0.000883,0,0,0,0.002648,0.012357,0,0.007944,0,0,0,0.127096,0.021505,0.026882,0.064516,0.016129,0.005376,0.021505,0.010753,0.016129,0.196639,0,0,0,0,0,0,0.082966,0,0,0.00353,0.042365,0,0.041483,0,0.032258,0.043011,0.005376,0.016129,0.043011,0.043011,0,0.159664,0,0,0.03707,0,0,0,0,0,0.090909,0,0,0.030009,0.005296,0.026882,0.026882,0.005376,0,0.005376,0.021505,0.048387,0.010753,0.173109,0,0,0.007944,0,0,0,0.03707,0,0.042365,0,0.063548,0,0,0.037634,0,0.026882,0.032258,0.064516,0,0.010753,0.026882,0.196639,0.002648,0,0,0,0,0,0,0.000883,0.117387,0,0.004413,0.063548,0,0.016129,0.032258,0.026882,0.005376,0,0.010753,0.043011,0.005376,0.12437,0,0,0,0,0,0,0,0,0.030891,0,0.144748,0,0,0.026882,0.026882,0.005376,0,0.026882,0.05914,0.005376,0,0.14958,5
0,0,0,0,0.014286,0,0,0,0,0,0,0,0.168254,0.032967,0.076923,0.021978,0,0,0,0,0,0.10989,0,0,0,0,0.053968,0,0,0,0,0.101587,0,0,0,0,0,0.065934,0.087912,0.032967,0,0,0,0.171429,0,0,0,0,0.112698,0,0,0,0,0,0,0,0.036508,0.054945,0.065934,0,0,0,0,0,0,0.156044,0,0,0,0,0.173016,0,0,0,0,0.006349,0.004762,0,0,0,0,0,0.010989,0.087912,0.021978,0,0,0.131868,0,0,0,0,0.08254,0,0,0,0,0,0.015873,0.022222,0,0.098901,0,0,0,0,0.021978,0.087912,0.043956,0.261538,0,0,0,0,0.038095,0,0,0,0,0,0.169841,0,0,0,0,0,0,0.032967,0.076923,0.076923,0,0.169231,0
0,0,0.03856,0,0,0.002571,0,0.030848,0.008997,0.014139,0,0.017995,0.001928,0.07,0.02,0.045,0.02,0.035,0.025,0.04,0.015,0.278135,0,0,0.039203,0,0,0.011568,0,0,0.001928,0.021851,0.043702,0,0,0.035,0.03,0.065,0.005,0.065,0.035,0.03,0.01,0.305466,0,0,0,0,0,0,0,0,0.066195,0,0,0.155527,0,0.02,0.01,0,0,0,0,0,0,0.011254,0,0,0,0,0,0,0,0,0.00964,0,0.1491,0,0,0.065,0.015,0,0,0.08,0.03,0,0,0.20418,0,0,0,0,0,0,0,0,0.014139,0,0,0.155527,0,0.095,0.015,0,0,0.01,0,0.02,0,0.141479,0,0,0,0,0,0,0,0,0,0,0.216581,0,0,0,0,0,0,0.075,0.02,0,0,0.059486,7
0,0,0.034513,0,0,0,0,0,0,0,0,0,0.133736,0.030151,0.045226,0.020101,0,0.01005,0.040201,0.005025,0,0.154742,0,0,0.065574,0,0.02157,0,0.002588,0,0,0.031061,0.00604,0,0.006903,0.035176,0.020101,0.035176,0.030151,0.045226,0.030151,0.025126,0.015075,0.221298,0,0,0.007765,0,0,0,0,0,0.181191,0,0,0,0.046592,0.005025,0.020101,0,0,0,0,0.01005,0.005025,0.024958,0,0,0.00604,0,0,0,0.114754,0,0.034513,0,0.015531,0,0,0.025126,0.040201,0,0,0.045226,0.045226,0.01005,0,0.14975,0,0.002588,0,0,0,0,0.008628,0.006903,0.042278,0,0.018119,0.000863,0.032787,0.030151,0.060302,0.015075,0.005025,0.015075,0.030151,0.055276,0.005025,0.289517,0,0.006903,0,0,0,0,0.113891,0.015531,0,0,0.043141,0,0,0,0.005025,0.060302,0.005025,0.035176,0.025126,0.040201,0.020101,0.159734,2
